id,epoch_ms,datetime_utc,latitude,longitude,type
1,1689692396000,2023-07-18 14:59:56.000,-1.97593300972165,138.152767562828,2
2,1689692417000,2023-07-18 15:00:17.000,-1.5755432994687,137.699809492623,0
3,1689692423000,2023-07-18 15:00:23.000,-2.91227326855721,139.729248442041,2
4,1689692442000,2023-07-18 15:00:42.000,-2.42702615541519,136.164446493755,2
5,1689692468000,2023-07-18 15:01:08.000,-1.13535153925992,136.377337534032,2
6,1689692494000,2023-07-18 15:01:34.000,-2.08801139998386,138.01342506809,2
7,1689692494000,2023-07-18 15:01:34.000,-2.24336398082618,137.830857192699,1
8,1689692531000,2023-07-18 15:02:11.000,-4.34340653097092,142.877807580483,2
9,1689692554000,2023-07-18 15:02:34.000,-1.48638668629987,137.919627372379,0
10,1689692599000,2023-07-18 15:03:19.000,-1.59913861393018,138.127584465793,0
11,1689692629000,2023-07-18 15:03:49.000,-2.1554887733974,139.015425187172,2
12,1689692629000,2023-07-18 15:03:49.000,-2.33418016126338,137.562511853754,0
13,1689692630000,2023-07-18 15:03:50.000,-2.83287605218059,136.498526257573,2
14,1689692630000,2023-07-18 15:03:50.000,-2.27711187775416,137.927116869685,2
15,1689692630000,2023-07-18 15:03:50.000,-2.6535142734034,139.679461704806,0
16,1689692642000,2023-07-18 15:04:02.000,-2.60683566036809,137.477448555294,2
17,1689692671000,2023-07-18 15:04:31.000,-2.62066883015919,139.729851638011,2
18,1689692671000,2023-07-18 15:04:31.000,-2.06143462679225,137.780997556557,1
19,1689692685000,2023-07-18 15:04:45.000,-2.63131328909533,139.71294209274,2
20,1689692702000,2023-07-18 15:05:02.000,-1.91735158325223,138.555309911463,0
21,1689692702000,2023-07-18 15:05:02.000,-2.06220975870224,137.717221488826,0
22,1689692727000,2023-07-18 15:05:27.000,-4.98966321766794,143.713471416267,2
23,1689692748000,2023-07-18 15:05:48.000,-2.50704507975915,138.006791689933,2
24,1689692748000,2023-07-18 15:05:48.000,-2.91562091816311,136.487317313926,1
25,1689692760000,2023-07-18 15:06:00.000,-2.81763813908299,139.837948880027,2
26,1689692787000,2023-07-18 15:06:27.000,-3.63465087921704,138.647736975474,2
27,1689692804000,2023-07-18 15:06:44.000,-2.04266414890184,138.08486761343,2
28,1689692832000,2023-07-18 15:07:12.000,-2.88613505126742,139.62359440211,2
29,1689692845000,2023-07-18 15:07:25.000,-1.73151778677606,138.301206023015,0
30,1689692845000,2023-07-18 15:07:25.000,-1.78591099145379,138.153229571031,0
31,1689692864000,2023-07-18 15:07:44.000,-1.3756424408089,137.92375302299,2
32,1689692880000,2023-07-18 15:08:00.000,-4.29130285526311,142.720715367618,2
33,1689692900000,2023-07-18 15:08:20.000,-0.529433933191216,136.908609933254,2
34,1689692906000,2023-07-18 15:08:26.000,-2.34758550101584,137.876943836684,1
35,1689692950000,2023-07-18 15:09:10.000,-3.52754321797981,138.435145872309,0
36,1689692973000,2023-07-18 15:09:33.000,-4.28107113462612,142.951099459351,2
37,1689692981000,2023-07-18 15:09:41.000,-4.98401864280149,143.109255741589,2
38,1689692994000,2023-07-18 15:09:54.000,-1.43296755628281,137.557064934024,2
39,1689693012000,2023-07-18 15:10:12.000,-2.68434654847275,139.647609053225,0
40,1689693012000,2023-07-18 15:10:12.000,-2.39816853958719,138.207382317805,1
41,1689693019000,2023-07-18 15:10:19.000,-2.80617713244159,139.414552784528,2
42,1689693021000,2023-07-18 15:10:21.000,-0.877107944301708,137.448430221607,2
43,1689693080000,2023-07-18 15:11:20.000,-2.21244830479798,138.20487035605,2
44,1689693080000,2023-07-18 15:11:20.000,-2.29208594831309,138.467456952188,2
45,1689693080000,2023-07-18 15:11:20.000,-2.36353270951469,138.065142252363,1
46,1689693080000,2023-07-18 15:11:20.000,-2.55854557768769,138.31285254868,1
47,1689693093000,2023-07-18 15:11:33.000,-2.06352710934128,138.566168230118,0
48,1689693128000,2023-07-18 15:12:08.000,-4.38524899023831,143.110027221667,2
49,1689693129000,2023-07-18 15:12:09.000,-1.29800500901982,138.517593233118,2
50,1689693137000,2023-07-18 15:12:17.000,-1.54570520531148,138.079870009962,2
51,1689693141000,2023-07-18 15:12:21.000,-4.20325564870556,142.828724352499,2
52,1689693144000,2023-07-18 15:12:24.000,-2.12652970714184,138.526542990942,1
53,1689693179000,2023-07-18 15:12:59.000,-4.93247872394528,142.993798440728,2
54,1689693187000,2023-07-18 15:13:07.000,-1.55593354703873,138.162376389637,2
55,1689693201000,2023-07-18 15:13:21.000,-2.38838857147368,138.423951112889,2
56,1689693201000,2023-07-18 15:13:21.000,-1.75792490760816,137.946381567762,0
57,1689693201000,2023-07-18 15:13:21.000,-2.32860467776051,138.274728281574,1
58,1689693201000,2023-07-18 15:13:21.000,-2.7196761151734,139.672135049702,0
59,1689693222000,2023-07-18 15:13:42.000,-1.26590412978736,138.119561096379,2
60,1689693223000,2023-07-18 15:13:43.000,-2.58731602580394,138.583419397162,2
61,1689693223000,2023-07-18 15:13:43.000,-2.60799832892348,138.224225225759,1
62,1689693223000,2023-07-18 15:13:43.000,-2.01656866328206,138.364723527932,2
