id,epoch_ms,datetime_utc,latitude,longitude,type
1,1686668419000,2023-06-13 15:00:19.000,-0.218359186231449,137.788579373309,0
2,1686668419000,2023-06-13 15:00:19.000,-0.218359186231449,137.788579373309,0
3,1686668419000,2023-06-13 15:00:19.000,-0.218359186231449,137.788579373309,0
4,1686668458000,2023-06-13 15:00:58.000,-3.12356772228573,145.187563207197,2
5,1686668458000,2023-06-13 15:00:58.000,-3.12356772228573,145.187563207197,2
6,1686668458000,2023-06-13 15:00:58.000,-3.12356772228573,145.187563207197,2
7,1686668493000,2023-06-13 15:01:33.000,-0.441369228981135,137.573972020742,2
8,1686668493000,2023-06-13 15:01:33.000,-0.441369228981135,137.573972020742,2
9,1686668493000,2023-06-13 15:01:33.000,-0.441369228981135,137.573972020742,2
10,1686668507000,2023-06-13 15:01:47.000,-3.90042496278875,137.62486495912,2
11,1686668507000,2023-06-13 15:01:47.000,-3.31328268887053,136.937387874745,0
12,1686668507000,2023-06-13 15:01:47.000,-2.93492360472052,136.362636756627,0
13,1686668507000,2023-06-13 15:01:47.000,-3.90042496278875,137.62486495912,2
14,1686668507000,2023-06-13 15:01:47.000,-3.31328268887053,136.937387874745,0
15,1686668507000,2023-06-13 15:01:47.000,-2.93492360472052,136.362636756627,0
16,1686668507000,2023-06-13 15:01:47.000,-3.90042496278875,137.62486495912,2
17,1686668507000,2023-06-13 15:01:47.000,-3.31328268887053,136.937387874745,0
18,1686668507000,2023-06-13 15:01:47.000,-2.93492360472052,136.362636756627,0
19,1686668539000,2023-06-13 15:02:19.000,-3.72815511264045,136.755292300879,2
20,1686668539000,2023-06-13 15:02:19.000,-3.72815511264045,136.755292300879,2
21,1686668539000,2023-06-13 15:02:19.000,-3.72815511264045,136.755292300879,2
22,1686668584000,2023-06-13 15:03:04.000,-2.1829319089733,144.565226758775,2
23,1686668584000,2023-06-13 15:03:04.000,-2.1829319089733,144.565226758775,2
24,1686668584000,2023-06-13 15:03:04.000,-2.1829319089733,144.565226758775,2
25,1686668622000,2023-06-13 15:03:42.000,-3.97079700393496,136.808022883607,0
26,1686668622000,2023-06-13 15:03:42.000,-3.97079700393496,136.808022883607,0
27,1686668622000,2023-06-13 15:03:42.000,-3.97079700393496,136.808022883607,0
28,1686668705000,2023-06-13 15:05:05.000,-3.55615389246732,136.698030467365,0
29,1686668705000,2023-06-13 15:05:05.000,-0.584125250383191,138.143907564806,2
30,1686668705000,2023-06-13 15:05:05.000,-3.55615389246732,136.698030467365,0
31,1686668705000,2023-06-13 15:05:05.000,-0.584125250383191,138.143907564806,2
32,1686668705000,2023-06-13 15:05:05.000,-3.55615389246732,136.698030467365,0
33,1686668705000,2023-06-13 15:05:05.000,-0.584125250383189,138.143907564806,2
34,1686668736000,2023-06-13 15:05:36.000,-2.88617197695108,145.302934476729,2
35,1686668736000,2023-06-13 15:05:36.000,-2.88617197695108,145.302934476729,2
36,1686668736000,2023-06-13 15:05:36.000,-2.88617197695108,145.302934476729,2
37,1686668769000,2023-06-13 15:06:09.000,-3.4201517809746,137.323076185034,2
38,1686668769000,2023-06-13 15:06:09.000,-3.4201517809746,137.323076185034,2
39,1686668769000,2023-06-13 15:06:09.000,-3.4201517809746,137.323076185034,2
40,1686668802000,2023-06-13 15:06:42.000,-0.84453258230518,137.968931703531,0
41,1686668802000,2023-06-13 15:06:42.000,-0.84453258230518,137.968931703531,0
42,1686668802000,2023-06-13 15:06:42.000,-0.84453258230518,137.968931703531,0
43,1686668811000,2023-06-13 15:06:51.000,-0.463349541765906,137.410772235972,2
44,1686668811000,2023-06-13 15:06:51.000,-0.463349541765906,137.410772235972,2
45,1686668811000,2023-06-13 15:06:51.000,-0.463349541765906,137.410772235972,2
46,1686668814000,2023-06-13 15:06:54.000,-1.95668073322036,136.116847654807,1
47,1686668818000,2023-06-13 15:06:58.000,-0.690306535774054,143.448879197628,2
