id,epoch_ms,datetime_utc,latitude,longitude,type
1,1686063577000,2023-06-06 14:59:37.000,-0.954956843152419,138.620048205355,0
2,1686063597000,2023-06-06 14:59:57.000,-3.02885687739171,141.972055727322,2
3,1686063597000,2023-06-06 14:59:57.000,-3.02885687739171,141.972055727322,2
4,1686063597000,2023-06-06 14:59:57.000,-3.02885687739171,141.972055727322,2
5,1686063610000,2023-06-06 15:00:10.000,-2.69194442943269,137.850167898526,2
6,1686063610000,2023-06-06 15:00:10.000,-3.07742036188285,141.951511511337,0
7,1686063610000,2023-06-06 15:00:10.000,-2.69194442943269,137.850167898526,2
8,1686063610000,2023-06-06 15:00:10.000,-3.07742036188285,141.951511511337,0
9,1686063610000,2023-06-06 15:00:10.000,-2.69194442943269,137.850167898526,2
10,1686063610000,2023-06-06 15:00:10.000,-3.07742036188285,141.951511511337,0
11,1686063617000,2023-06-06 15:00:17.000,-1.05613137027215,138.44136456664,2
12,1686063617000,2023-06-06 15:00:17.000,-1.05613137027215,138.44136456664,2
13,1686063617000,2023-06-06 15:00:17.000,-1.05613137027215,138.44136456664,2
14,1686063623000,2023-06-06 15:00:23.000,-1.85947549808422,138.28218487416,2
15,1686063625000,2023-06-06 15:00:25.000,-2.54496611263141,138.393589785436,2
16,1686063625000,2023-06-06 15:00:25.000,-2.72471429603772,138.186062982588,0
17,1686063623000,2023-06-06 15:00:23.000,-1.85947549808422,138.28218487416,2
18,1686063625000,2023-06-06 15:00:25.000,-2.54496611263141,138.393589785436,2
19,1686063625000,2023-06-06 15:00:25.000,-2.72471429603772,138.186062982588,0
20,1686063623000,2023-06-06 15:00:23.000,-1.85947549808422,138.28218487416,2
21,1686063625000,2023-06-06 15:00:25.000,-2.54496611263141,138.393589785436,2
22,1686063625000,2023-06-06 15:00:25.000,-2.72471429603772,138.186062982588,0
23,1686063629000,2023-06-06 15:00:29.000,-3.2819306932647,138.762117260953,2
24,1686063629000,2023-06-06 15:00:29.000,-3.2819306932647,138.762117260953,2
25,1686063629000,2023-06-06 15:00:29.000,-3.2819306932647,138.762117260953,2
26,1686063639000,2023-06-06 15:00:39.000,-3.19543641843551,141.974116607221,2
27,1686063639000,2023-06-06 15:00:39.000,-3.19543641843551,141.974116607221,2
28,1686063639000,2023-06-06 15:00:39.000,-3.19543641843551,141.974116607221,2
29,1686063644000,2023-06-06 15:00:44.000,-2.86261121710221,138.373690074657,1
30,1686063644000,2023-06-06 15:00:44.000,-2.94743631035203,138.635170488619,2
31,1686063644000,2023-06-06 15:00:44.000,-2.86261121710221,138.373690074657,1
32,1686063644000,2023-06-06 15:00:44.000,-2.94743631035203,138.635170488619,2
33,1686063644000,2023-06-06 15:00:44.000,-2.86261121710221,138.373690074657,1
34,1686063644000,2023-06-06 15:00:44.000,-2.94743631035203,138.635170488619,2
35,1686063663000,2023-06-06 15:01:03.000,-2.95098908110624,138.580800706361,1
36,1686063663000,2023-06-06 15:01:03.000,-3.18294501950869,138.509207697403,2
37,1686063663000,2023-06-06 15:01:03.000,-2.95098908110624,138.580800706361,1
38,1686063663000,2023-06-06 15:01:03.000,-3.18294501950869,138.509207697403,2
39,1686063663000,2023-06-06 15:01:03.000,-2.95098908110624,138.580800706361,1
40,1686063663000,2023-06-06 15:01:03.000,-3.18294501950869,138.509207697403,2
